target,status,ngram_order,rank,ngram,count,share,cumulative_share,total_ngram_occurrences
Lateral Meniscus,positive,2,82,at posterior,29,0.0016555346235085917,0.38071587600616547,17517
Lateral Meniscus,positive,2,83,рог на,29,0.0016555346235085917,0.38237141062967406,17517
Lateral Meniscus,positive,2,84,bucket handle,29,0.0016555346235085917,0.38402694525318265,17517
Lateral Meniscus,positive,2,85,intensity in,28,0.0015984472226979506,0.38562539247588057,17517
Lateral Meniscus,positive,2,86,r o,28,0.0015984472226979506,0.38722383969857854,17517
Lateral Meniscus,positive,2,87,laterale meniscus,28,0.0015984472226979506,0.38882228692127646,17517
Lateral Meniscus,positive,2,88,rotura de,28,0.0015984472226979506,0.39042073414397443,17517
Lateral Meniscus,positive,2,89,meniska bez,28,0.0015984472226979506,0.39201918136667235,17517
Lateral Meniscus,positive,2,90,intrasubstance degeneration,28,0.0015984472226979506,0.3936176285893703,17517
Lateral Meniscus,positive,2,91,linear signal,27,0.0015413598218873095,0.39515898841125763,17517
Lateral Meniscus,positive,2,92,meniscus tear,27,0.0015413598218873095,0.39670034823314493,17517
Lateral Meniscus,positive,2,93,medial meniskuste,27,0.0015413598218873095,0.39824170805503223,17517
Lateral Meniscus,positive,2,94,extrusion meniscal,27,0.0015413598218873095,0.3997830678769196,17517
Lateral Meniscus,positive,2,95,ve lateral,26,0.0014842724210766683,0.4012673402979962,17517
Lateral Meniscus,positive,2,96,van de,26,0.0014842724210766683,0.4027516127190729,17517
Lateral Meniscus,positive,2,97,is a,26,0.0014842724210766683,0.4042358851401496,17517
Lateral Meniscus,positive,2,98,anterior cuerpo,26,0.0014842724210766683,0.40572015756122626,17517
Lateral Meniscus,positive,2,99,longitudinal vertical,26,0.0014842724210766683,0.4072044299823029,17517
Lateral Meniscus,positive,2,100,govde kesimde,25,0.0014271850202660272,0.40863161500256895,17517
Lateral Meniscus,uncertain,1,1,lateral,95,0.08112724167378309,0.08112724167378309,1171
Lateral Meniscus,uncertain,1,2,the,81,0.06917164816396243,0.1502988898377455,1171
Lateral Meniscus,uncertain,1,3,meniscus,74,0.0631938514090521,0.2134927412467976,1171
Lateral Meniscus,uncertain,1,4,of,68,0.05807002561912895,0.27156276686592656,1171
Lateral Meniscus,uncertain,1,5,tear,61,0.05209222886421862,0.32365499573014517,1171
Lateral Meniscus,uncertain,1,6,at,30,0.025619128949615714,0.3492741246797609,1171
Lateral Meniscus,uncertain,1,7,horn,29,0.024765157984628524,0.3740392826643894,1171
Lateral Meniscus,uncertain,1,8,posterior,28,0.02391118701964133,0.39795046968403075,1171
Lateral Meniscus,uncertain,1,9,small,21,0.017933390264730998,0.41588385994876176,1171
Lateral Meniscus,uncertain,1,10,no,20,0.017079419299743808,0.43296327924850553,1171
Lateral Meniscus,uncertain,1,11,suspected,20,0.017079419299743808,0.45004269854824935,1171
Lateral Meniscus,uncertain,1,12,compartment,19,0.016225448334756618,0.466268146883006,1171
Lateral Meniscus,uncertain,1,13,definite,18,0.015371477369769428,0.4816396242527754,1171
Lateral Meniscus,uncertain,1,14,anterior,18,0.015371477369769428,0.49701110162254486,1171
Lateral Meniscus,uncertain,1,15,radial,17,0.014517506404782237,0.511528608027327,1171
Lateral Meniscus,uncertain,1,16,is,16,0.013663535439795047,0.5251921434671221,1171
Lateral Meniscus,uncertain,1,17,suspicious,14,0.011955593509820665,0.5371477369769427,1171
Lateral Meniscus,uncertain,1,18,there,14,0.011955593509820665,0.5491033304867634,1171
Lateral Meniscus,uncertain,1,19,with,13,0.011101622544833475,0.5602049530315969,1171
Lateral Meniscus,uncertain,1,20,free,13,0.011101622544833475,0.5713065755764304,1171
Lateral Meniscus,uncertain,1,21,edge,13,0.011101622544833475,0.5824081981212639,1171
Lateral Meniscus,uncertain,1,22,body,13,0.011101622544833475,0.5935098206660974,1171
Lateral Meniscus,uncertain,1,23,in,12,0.010247651579846286,0.6037574722459437,1171
Lateral Meniscus,uncertain,1,24,medial,11,0.009393680614859094,0.6131511528608027,1171
Lateral Meniscus,uncertain,1,25,suspect,10,0.008539709649871904,0.6216908625106746,1171
Lateral Meniscus,uncertain,1,26,root,9,0.007685738684884714,0.6293766011955594,1171
Lateral Meniscus,uncertain,1,27,or,8,0.006831767719897523,0.6362083689154568,1171
Lateral Meniscus,uncertain,1,28,del,8,0.006831767719897523,0.6430401366353544,1171
Lateral Meniscus,uncertain,1,29,de,8,0.006831767719897523,0.6498719043552519,1171
Lateral Meniscus,uncertain,1,30,this,6,0.005123825789923143,0.6549957301451751,1171
Lateral Meniscus,uncertain,1,31,study,6,0.005123825789923143,0.6601195559350982,1171
Lateral Meniscus,uncertain,1,32,meniska,6,0.005123825789923143,0.6652433817250214,1171
Lateral Meniscus,uncertain,1,33,degeneration,6,0.005123825789923143,0.6703672075149445,1171
Lateral Meniscus,uncertain,1,34,for,6,0.005123825789923143,0.6754910333048676,1171
Lateral Meniscus,uncertain,1,35,probable,6,0.005123825789923143,0.6806148590947908,1171
Lateral Meniscus,uncertain,1,36,horizontal,6,0.005123825789923143,0.6857386848847139,1171
Lateral Meniscus,uncertain,1,37,lateralnog,5,0.004269854824935952,0.6900085397096499,1171
Lateral Meniscus,uncertain,1,38,signala,4,0.0034158838599487617,0.6934244235695987,1171
Lateral Meniscus,uncertain,1,39,into,4,0.0034158838599487617,0.6968403074295474,1171
Lateral Meniscus,uncertain,1,40,con,4,0.0034158838599487617,0.7002561912894961,1171
Lateral Meniscus,uncertain,1,41,rotura,4,0.0034158838599487617,0.703672075149445,1171
Lateral Meniscus,uncertain,1,42,cuerno,4,0.0034158838599487617,0.7070879590093937,1171
Lateral Meniscus,uncertain,1,43,menisco,4,0.0034158838599487617,0.7105038428693424,1171
Lateral Meniscus,uncertain,1,44,flip,4,0.0034158838599487617,0.7139197267292912,1171
Lateral Meniscus,uncertain,1,45,intercondylar,4,0.0034158838599487617,0.71733561058924,1171
Lateral Meniscus,uncertain,1,46,region,4,0.0034158838599487617,0.7207514944491887,1171
Lateral Meniscus,uncertain,1,47,meniscal,4,0.0034158838599487617,0.7241673783091375,1171
Lateral Meniscus,uncertain,1,48,and,4,0.0034158838599487617,0.7275832621690862,1171
Lateral Meniscus,uncertain,1,49,op,4,0.0034158838599487617,0.730999146029035,1171
Lateral Meniscus,uncertain,1,50,van,4,0.0034158838599487617,0.7344150298889838,1171
Lateral Meniscus,uncertain,1,51,without,3,0.0025619128949615714,0.7369769427839453,1171
Lateral Meniscus,uncertain,1,52,intenzitet,3,0.0025619128949615714,0.7395388556789069,1171
Lateral Meniscus,uncertain,1,53,roga,3,0.0025619128949615714,0.7421007685738685,1171
Lateral Meniscus,uncertain,1,54,moguce,3,0.0025619128949615714,0.7446626814688301,1171
Lateral Meniscus,uncertain,1,55,injury,3,0.0025619128949615714,0.7472245943637916,1171
Lateral Meniscus,uncertain,1,56,signal,3,0.0025619128949615714,0.7497865072587532,1171
Lateral Meniscus,uncertain,1,57,surface,3,0.0025619128949615714,0.7523484201537147,1171
Lateral Meniscus,uncertain,1,58,bone,3,0.0025619128949615714,0.7549103330486764,1171
Lateral Meniscus,uncertain,1,59,marginal,3,0.0025619128949615714,0.7574722459436379,1171
Lateral Meniscus,uncertain,1,60,6,3,0.0025619128949615714,0.7600341588385995,1171
Lateral Meniscus,uncertain,1,61,dd,3,0.0025619128949615714,0.762596071733561,1171
Lateral Meniscus,uncertain,1,62,im,3,0.0025619128949615714,0.7651579846285226,1171
Lateral Meniscus,uncertain,1,63,longitudinal,3,0.0025619128949615714,0.7677198975234842,1171
Lateral Meniscus,uncertain,1,64,vertical,3,0.0025619128949615714,0.7702818104184458,1171
Lateral Meniscus,uncertain,1,65,to,3,0.0025619128949615714,0.7728437233134073,1171
Lateral Meniscus,uncertain,1,66,scheur,3,0.0025619128949615714,0.7754056362083689,1171
Lateral Meniscus,uncertain,1,67,incomplete,2,0.0017079419299743809,0.7771135781383433,1171
Lateral Meniscus,uncertain,1,68,discoid,2,0.0017079419299743809,0.7788215200683177,1171
Lateral Meniscus,uncertain,1,69,povisen,2,0.0017079419299743809,0.7805294619982921,1171
Lateral Meniscus,uncertain,1,70,tijela,2,0.0017079419299743809,0.7822374039282665,1171
Lateral Meniscus,uncertain,1,71,i,2,0.0017079419299743809,0.7839453458582408,1171
Lateral Meniscus,uncertain,1,72,uslijed,2,0.0017079419299743809,0.7856532877882152,1171
Lateral Meniscus,uncertain,1,73,rupture,2,0.0017079419299743809,0.7873612297181896,1171
Lateral Meniscus,uncertain,1,74,oa,2,0.0017079419299743809,0.7890691716481639,1171
Lateral Meniscus,uncertain,1,75,linear,2,0.0017079419299743809,0.7907771135781383,1171
Lateral Meniscus,uncertain,1,76,intensity,2,0.0017079419299743809,0.7924850555081128,1171
Lateral Meniscus,uncertain,1,77,extending,2,0.0017079419299743809,0.7941929974380871,1171
Lateral Meniscus,uncertain,1,78,r,2,0.0017079419299743809,0.7959009393680615,1171
Lateral Meniscus,uncertain,1,79,o,2,0.0017079419299743809,0.7976088812980359,1171
Lateral Meniscus,uncertain,1,80,3,2,0.0017079419299743809,0.7993168232280102,1171
Lateral Meniscus,uncertain,1,81,fibrilacion,2,0.0017079419299743809,0.8010247651579846,1171
Lateral Meniscus,uncertain,1,82,partial,2,0.0017079419299743809,0.802732707087959,1171
Lateral Meniscus,uncertain,1,83,erosion,2,0.0017079419299743809,0.8044406490179334,1171
Lateral Meniscus,uncertain,1,84,subjacent,2,0.0017079419299743809,0.8061485909479078,1171
Lateral Meniscus,uncertain,1,85,fenomenos,2,0.0017079419299743809,0.8078565328778822,1171
Lateral Meniscus,uncertain,1,86,degenerativos,2,0.0017079419299743809,0.8095644748078565,1171
Lateral Meniscus,uncertain,1,87,marginales,2,0.0017079419299743809,0.8112724167378309,1171
Lateral Meniscus,uncertain,1,88,y,2,0.0017079419299743809,0.8129803586678053,1171
Lateral Meniscus,uncertain,1,89,parte,2,0.0017079419299743809,0.8146883005977796,1171
Lateral Meniscus,uncertain,1,90,la,2,0.0017079419299743809,0.816396242527754,1171
Lateral Meniscus,uncertain,1,91,raiz,2,0.0017079419299743809,0.8181041844577285,1171
Lateral Meniscus,uncertain,1,92,noted,2,0.0017079419299743809,0.8198121263877028,1171
Lateral Meniscus,uncertain,1,93,signalanhebung,2,0.0017079419299743809,0.8215200683176772,1171
Lateral Meniscus,uncertain,1,94,des,2,0.0017079419299743809,0.8232280102476516,1171
Lateral Meniscus,uncertain,1,95,mukoide,2,0.0017079419299743809,0.8249359521776259,1171
Lateral Meniscus,uncertain,1,96,srs,2,0.0017079419299743809,0.8266438941076003,1171
Lateral Meniscus,uncertain,1,97,id,2,0.0017079419299743809,0.8283518360375747,1171
Lateral Meniscus,uncertain,1,98,img,2,0.0017079419299743809,0.8300597779675492,1171
Lateral Meniscus,uncertain,1,99,bucket,2,0.0017079419299743809,0.8317677198975235,1171
Lateral Meniscus,uncertain,1,100,handle,2,0.0017079419299743809,0.8334756618274979,1171
Lateral Meniscus,uncertain,2,1,lateral meniscus,69,0.06347746090156393,0.06347746090156393,1087
Lateral Meniscus,uncertain,2,2,the lateral,45,0.04139834406623735,0.10487580496780129,1087
Lateral Meniscus,uncertain,2,3,of the,34,0.031278748850046,0.13615455381784727,1087
Lateral Meniscus,uncertain,2,4,at the,27,0.02483900643974241,0.1609935602575897,1087
Lateral Meniscus,uncertain,2,5,tear at,26,0.02391904323827047,0.18491260349586017,1087
Lateral Meniscus,uncertain,2,6,horn of,24,0.02207911683532659,0.20699172033118676,1087
Lateral Meniscus,uncertain,2,7,posterior horn,19,0.017479300827966882,0.22447102115915363,1087
Lateral Meniscus,uncertain,2,8,lateral compartment,18,0.01655933762649494,0.24103035878564857,1087
Lateral Meniscus,uncertain,2,9,no definite,18,0.01655933762649494,0.2575896964121435,1087
Lateral Meniscus,uncertain,2,10,definite tear,17,0.015639374425023,0.2732290708371665,1087
Lateral Meniscus,uncertain,2,11,tear of,16,0.014719411223551058,0.28794848206071755,1087
Lateral Meniscus,uncertain,2,12,suspected small,16,0.014719411223551058,0.30266789328426863,1087
Lateral Meniscus,uncertain,2,13,of lateral,15,0.013799448022079117,0.31646734130634774,1087
Lateral Meniscus,uncertain,2,14,small radial,14,0.012879484820607176,0.32934682612695493,1087
Lateral Meniscus,uncertain,2,15,compartment there,13,0.011959521619135235,0.34130634774609014,1087
Lateral Meniscus,uncertain,2,16,there is,13,0.011959521619135235,0.3532658693652254,1087
Lateral Meniscus,uncertain,2,17,free edge,13,0.011959521619135235,0.36522539098436063,1087
Lateral Meniscus,uncertain,2,18,body of,13,0.011959521619135235,0.37718491260349585,1087
Lateral Meniscus,uncertain,2,19,the posterior,12,0.011039558417663294,0.38822447102115915,1087
Lateral Meniscus,uncertain,2,20,radial free,12,0.011039558417663294,0.39926402943882244,1087
Lateral Meniscus,uncertain,2,21,edge tear,12,0.011039558417663294,0.41030358785648574,1087
Lateral Meniscus,uncertain,2,22,the body,11,0.010119595216191352,0.4204231830726771,1087
Lateral Meniscus,uncertain,2,23,anterior horn,10,0.00919963201471941,0.4296228150873965,1087
Lateral Meniscus,uncertain,2,24,of medial,9,0.00827966881324747,0.43790248390064396,1087
Lateral Meniscus,uncertain,2,25,is suspected,9,0.00827966881324747,0.44618215271389144,1087
Lateral Meniscus,uncertain,2,26,medial or,8,0.007359705611775529,0.45354185832566696,1087
Lateral Meniscus,uncertain,2,27,or lateral,8,0.007359705611775529,0.4609015639374425,1087
Lateral Meniscus,uncertain,2,28,meniscus no,7,0.006439742410303588,0.46734130634774607,1087
Lateral Meniscus,uncertain,2,29,meniscus in,6,0.005519779208831647,0.47286108555657774,1087
Lateral Meniscus,uncertain,2,30,in this,6,0.005519779208831647,0.47838086476540936,1087
Lateral Meniscus,uncertain,2,31,this study,6,0.005519779208831647,0.48390064397424104,1087
Lateral Meniscus,uncertain,2,32,meniscus with,6,0.005519779208831647,0.48942042318307266,1087
Lateral Meniscus,uncertain,2,33,of anterior,6,0.005519779208831647,0.49494020239190434,1087
Lateral Meniscus,uncertain,2,34,horizontal tear,6,0.005519779208831647,0.500459981600736,1087
Lateral Meniscus,uncertain,2,35,lateralnog meniska,5,0.004599816007359705,0.5050597976080957,1087
Lateral Meniscus,uncertain,2,36,tear with,5,0.004599816007359705,0.5096596136154554,1087
Lateral Meniscus,uncertain,2,37,radial tear,5,0.004599816007359705,0.5142594296228151,1087
Lateral Meniscus,uncertain,2,38,posterior root,4,0.0036798528058877645,0.5179392824287029,1087
Lateral Meniscus,uncertain,2,39,suspicious for,4,0.0036798528058877645,0.5216191352345906,1087
Lateral Meniscus,uncertain,2,40,con probable,4,0.0036798528058877645,0.5252989880404784,1087
Lateral Meniscus,uncertain,2,41,probable rotura,4,0.0036798528058877645,0.5289788408463661,1087
Lateral Meniscus,uncertain,2,42,del cuerno,4,0.0036798528058877645,0.5326586936522539,1087
Lateral Meniscus,uncertain,2,43,del menisco,4,0.0036798528058877645,0.5363385464581417,1087
Lateral Meniscus,uncertain,2,44,menisco lateral,4,0.0036798528058877645,0.5400183992640294,1087
Lateral Meniscus,uncertain,2,45,meniscus suspicious,4,0.0036798528058877645,0.5436982520699172,1087
Lateral Meniscus,uncertain,2,46,anterior root,4,0.0036798528058877645,0.547378104875805,1087
Lateral Meniscus,uncertain,2,47,with suspect,4,0.0036798528058877645,0.5510579576816927,1087
Lateral Meniscus,uncertain,2,48,intercondylar region,4,0.0036798528058877645,0.5547378104875805,1087
Lateral Meniscus,uncertain,2,49,small horizontal,4,0.0036798528058877645,0.5584176632934683,1087
Lateral Meniscus,uncertain,2,50,meniscus without,3,0.0027598896044158236,0.5611775528978841,1087
Lateral Meniscus,uncertain,2,51,is suspicious,3,0.0027598896044158236,0.5639374425022999,1087
Lateral Meniscus,uncertain,2,52,intenzitet signala,3,0.0027598896044158236,0.5666973321067157,1087
Lateral Meniscus,uncertain,2,53,root of,3,0.0027598896044158236,0.5694572217111316,1087
Lateral Meniscus,uncertain,2,54,rotura del,3,0.0027598896044158236,0.5722171113155474,1087
Lateral Meniscus,uncertain,2,55,at anterior,3,0.0027598896044158236,0.5749770009199632,1087
Lateral Meniscus,uncertain,2,56,vertical tear,3,0.0027598896044158236,0.577736890524379,1087
Lateral Meniscus,uncertain,2,57,scheur op,3,0.0027598896044158236,0.5804967801287948,1087
Lateral Meniscus,uncertain,2,58,op de,3,0.0027598896044158236,0.5832566697332107,1087
Lateral Meniscus,uncertain,2,59,van de,3,0.0027598896044158236,0.5860165593376265,1087
Lateral Meniscus,uncertain,2,60,suspicious incomplete,2,0.0018399264029438822,0.5878564857405704,1087
Lateral Meniscus,uncertain,2,61,incomplete discoid,2,0.0018399264029438822,0.5896964121435143,1087
Lateral Meniscus,uncertain,2,62,discoid lateral,2,0.0018399264029438822,0.5915363385464582,1087
Lateral Meniscus,uncertain,2,63,without tear,2,0.0018399264029438822,0.593376264949402,1087
Lateral Meniscus,uncertain,2,64,povisen intenzitet,2,0.0018399264029438822,0.5952161913523459,1087
Lateral Meniscus,uncertain,2,65,roga lateralnog,2,0.0018399264029438822,0.5970561177552898,1087
Lateral Meniscus,uncertain,2,66,meniska moguce,2,0.0018399264029438822,0.5988960441582337,1087
Lateral Meniscus,uncertain,2,67,moguce uslijed,2,0.0018399264029438822,0.6007359705611776,1087
Lateral Meniscus,uncertain,2,68,suspect posterior,2,0.0018399264029438822,0.6025758969641214,1087
Lateral Meniscus,uncertain,2,69,linear signal,2,0.0018399264029438822,0.6044158233670653,1087
Lateral Meniscus,uncertain,2,70,signal intensity,2,0.0018399264029438822,0.6062557497700092,1087
Lateral Meniscus,uncertain,2,71,intensity in,2,0.0018399264029438822,0.6080956761729531,1087
Lateral Meniscus,uncertain,2,72,with suspicious,2,0.0018399264029438822,0.609935602575897,1087
Lateral Meniscus,uncertain,2,73,extending into,2,0.0018399264029438822,0.6117755289788408,1087
Lateral Meniscus,uncertain,2,74,into the,2,0.0018399264029438822,0.6136154553817847,1087
Lateral Meniscus,uncertain,2,75,the surface,2,0.0018399264029438822,0.6154553817847286,1087
Lateral Meniscus,uncertain,2,76,surface r,2,0.0018399264029438822,0.6172953081876725,1087
Lateral Meniscus,uncertain,2,77,r o,2,0.0018399264029438822,0.6191352345906164,1087
Lateral Meniscus,uncertain,2,78,o degeneration,2,0.0018399264029438822,0.6209751609935602,1087
Lateral Meniscus,uncertain,2,79,injury at,2,0.0018399264029438822,0.6228150873965042,1087
Lateral Meniscus,uncertain,2,80,of posterior,2,0.0018399264029438822,0.624655013799448,1087
Lateral Meniscus,uncertain,2,81,suspect tear,2,0.0018399264029438822,0.6264949402023919,1087
Lateral Meniscus,uncertain,2,82,fibrilacion marginal,2,0.0018399264029438822,0.6283348666053358,1087
Lateral Meniscus,uncertain,2,83,marginal con,2,0.0018399264029438822,0.6301747930082797,1087
Lateral Meniscus,uncertain,2,84,cuerno anterior,2,0.0018399264029438822,0.6320147194112236,1087
Lateral Meniscus,uncertain,2,85,anterior del,2,0.0018399264029438822,0.6338546458141674,1087
Lateral Meniscus,uncertain,2,86,for anterior,2,0.0018399264029438822,0.6356945722171113,1087
Lateral Meniscus,uncertain,2,87,root partial,2,0.0018399264029438822,0.6375344986200552,1087
Lateral Meniscus,uncertain,2,88,partial tear,2,0.0018399264029438822,0.6393744250229991,1087
Lateral Meniscus,uncertain,2,89,with erosion,2,0.0018399264029438822,0.641214351425943,1087
Lateral Meniscus,uncertain,2,90,erosion of,2,0.0018399264029438822,0.6430542778288868,1087
Lateral Meniscus,uncertain,2,91,the subjacent,2,0.0018399264029438822,0.6448942042318307,1087
Lateral Meniscus,uncertain,2,92,subjacent bone,2,0.0018399264029438822,0.6467341306347746,1087
Lateral Meniscus,uncertain,2,93,compartment lateral,2,0.0018399264029438822,0.6485740570377185,1087
Lateral Meniscus,uncertain,2,94,horn lateral,2,0.0018399264029438822,0.6504139834406624,1087
Lateral Meniscus,uncertain,2,95,meniscus tear,2,0.0018399264029438822,0.6522539098436062,1087
Lateral Meniscus,uncertain,2,96,suspect flip,2,0.0018399264029438822,0.6540938362465502,1087
Lateral Meniscus,uncertain,2,97,flip into,2,0.0018399264029438822,0.655933762649494,1087
Lateral Meniscus,uncertain,2,98,into intercondylar,2,0.0018399264029438822,0.6577736890524379,1087
Lateral Meniscus,uncertain,2,99,fenomenos degenerativos,2,0.0018399264029438822,0.6596136154553818,1087
Lateral Meniscus,uncertain,2,100,degenerativos marginales,2,0.0018399264029438822,0.6614535418583257,1087
Lateral OA,negative,1,1,cartilage,1232,0.12065419645480364,0.12065419645480364,10211
Lateral OA,negative,1,2,lateral,909,0.08902164332582509,0.20967583978062873,10211
Lateral OA,negative,1,3,compartment,779,0.07629027519341887,0.2859661149740476,10211
Lateral OA,negative,1,4,no,569,0.05572421897953188,0.34169033395357945,10211
Lateral OA,negative,1,5,focal,557,0.054549015767309764,0.39623934972088926,10211
Lateral OA,negative,1,6,defects,454,0.04446185486240329,0.44070120458329254,10211
Lateral OA,negative,1,7,the,311,0.03045734991675644,0.47115855450004895,10211
Lateral OA,negative,1,8,is,269,0.026344138673979042,0.497502693174028,10211
Lateral OA,negative,1,9,de,252,0.02467926745666438,0.5221819606306924,10211
Lateral OA,negative,1,10,and,222,0.0217412594261091,0.5439232200568015,10211
Lateral OA,negative,1,11,meniscus,221,0.021643325825090588,0.565566545881892,10211
Lateral OA,negative,1,12,sin,187,0.01831358339046127,0.5838801292723533,10211
Lateral OA,negative,1,13,cartilagos,183,0.01792184898638723,0.6018019782587406,10211
Lateral OA,negative,1,14,alteraciones,183,0.01792184898638723,0.6197238272451278,10211
Lateral OA,negative,1,15,articular,175,0.017138380178239154,0.636862207423367,10211
Lateral OA,negative,1,16,y,174,0.017040446577220644,0.6539026540005876,10211
Lateral OA,negative,1,17,compartimentos,172,0.016844579375183626,0.6707472333757712,10211
Lateral OA,negative,1,18,femorotibiales,168,0.016452844971109586,0.6872000783468808,10211
Lateral OA,negative,1,19,normal,168,0.016452844971109586,0.7036529233179905,10211
Lateral OA,negative,1,20,los,167,0.01635491137009108,0.7200078346880815,10211
Lateral OA,negative,1,21,there,116,0.011360297718147096,0.7313681324062286,10211
Lateral OA,negative,1,22,chondrosis,110,0.01077269611203604,0.7421408285182646,10211
Lateral OA,negative,1,23,not,108,0.01057682890999902,0.7527176574282637,10211
Lateral OA,negative,1,24,torn,108,0.01057682890999902,0.7632944863382627,10211
Lateral OA,negative,1,25,or,106,0.010380961707962003,0.7736754480462247,10211
Lateral OA,negative,1,26,chondral,106,0.010380961707962003,0.7840564097541867,10211
Lateral OA,negative,1,27,injury,106,0.010380961707962003,0.7944373714621487,10211
Lateral OA,negative,1,28,femorotibial,90,0.00881402409166585,0.8032513955538145,10211
Lateral OA,negative,1,29,collateral,84,0.008226422485554793,0.8114778180393694,10211
Lateral OA,negative,1,30,preserved,79,0.007736754480462247,0.8192145725198315,10211
Lateral OA,negative,1,31,ligament,78,0.007638820879443737,0.8268533933992753,10211
Lateral OA,negative,1,32,complex,78,0.007638820879443737,0.834492214278719,10211
Lateral OA,negative,1,33,femoral,77,0.007540887278425228,0.8420331015571443,10211
Lateral OA,negative,1,34,la,76,0.007442953677406718,0.8494760552345509,10211
Lateral OA,negative,1,35,troclea,76,0.007442953677406718,0.8569190089119577,10211
Lateral OA,negative,1,36,patelofemoral,55,0.00538634805601802,0.8623053569679757,10211
Lateral OA,negative,1,37,intact,53,0.005190480853981001,0.8674958378219567,10211
Lateral OA,negative,1,38,appears,50,0.004896680050925473,0.8723925178728822,10211
Lateral OA,negative,1,39,medial,45,0.004407012045832925,0.8767995299187151,10211
Lateral OA,negative,1,40,tibiofemoral,39,0.0038194104397218684,0.880618940358437,10211
Lateral OA,negative,1,41,del,34,0.0033297424346293214,0.8839486827930663,10211
Lateral OA,negative,1,42,compartimento,30,0.0029380080305552833,0.8868866908236216,10211
Lateral OA,negative,1,43,including,30,0.0029380080305552833,0.8898246988541769,10211
Lateral OA,negative,1,44,patellofemoral,28,0.0027421408285182645,0.8925668396826951,10211
Lateral OA,negative,1,45,lateraal,28,0.0027421408285182645,0.8953089805112134,10211
Lateral OA,negative,1,46,femorotibiaal,28,0.0027421408285182645,0.8980511213397316,10211
Lateral OA,negative,1,47,patelofemorales,26,0.0025462736264812457,0.9005973949662129,10211
Lateral OA,negative,1,48,geen,26,0.0025462736264812457,0.9031436685926941,10211
Lateral OA,negative,1,49,majeure,26,0.0025462736264812457,0.9056899422191754,10211
Lateral OA,negative,1,50,kraakbeendefecten,26,0.0025462736264812457,0.9082362158456566,10211
Lateral OA,negative,1,51,significativas,23,0.0022524728234257175,0.9104886886690824,10211
Lateral OA,negative,1,52,keine,20,0.001958672020370189,0.9124473606894525,10211
Lateral OA,negative,1,53,lateralen,20,0.001958672020370189,0.9144060327098228,10211
Lateral OA,negative,1,54,mediaal,20,0.001958672020370189,0.9163647047301929,10211
Lateral OA,negative,1,55,και,19,0.0018607384193516795,0.9182254431495446,10211
Lateral OA,negative,1,56,εξω,19,0.0018607384193516795,0.9200861815688963,10211
Lateral OA,negative,1,57,chondropathie,19,0.0018607384193516795,0.921946919988248,10211
Lateral OA,negative,1,58,im,18,0.00176280481833317,0.9237097248065811,10211
Lateral OA,negative,1,59,kompartiment,18,0.00176280481833317,0.9254725296249143,10211
Lateral OA,negative,1,60,του,17,0.0016648712173146607,0.927137400842229,10211
Lateral OA,negative,1,61,cartilago,16,0.0015669376162961513,0.9287043384585251,10211
Lateral OA,negative,1,62,en,15,0.0014690040152776417,0.9301733424738028,10211
Lateral OA,negative,1,63,senal,14,0.0013710704142591323,0.9315444128880619,10211
Lateral OA,negative,1,64,διαμερισμα,14,0.0013710704142591323,0.932915483302321,10211
Lateral OA,negative,1,65,und,12,0.0011752032122221135,0.9340906865145432,10211
Lateral OA,negative,1,66,likewise,12,0.0011752032122221135,0.9352658897267653,10211
Lateral OA,negative,1,67,εσω,11,0.001077269611203604,0.9363431593379689,10211
Lateral OA,negative,1,68,of,11,0.001077269611203604,0.9374204289491724,10211
Lateral OA,negative,1,69,grosor,10,0.0009793360101850944,0.9383997649593575,10211
Lateral OA,negative,1,70,thickness,10,0.0009793360101850944,0.9393791009695427,10211
Lateral OA,negative,1,71,are,10,0.0009793360101850944,0.9403584369797278,10211
Lateral OA,negative,1,72,ευρηματα,10,0.0009793360101850944,0.9413377729899128,10211
Lateral OA,negative,1,73,wesentliche,10,0.0009793360101850944,0.9423171090000979,10211
Lateral OA,negative,1,74,σε,9,0.000881402409166585,0.9431985114092645,10211
Lateral OA,negative,1,75,δεν,9,0.000881402409166585,0.9440799138184311,10211
Lateral OA,negative,1,76,medialen,9,0.000881402409166585,0.9449613162275977,10211
Lateral OA,negative,1,77,femorotibialen,9,0.000881402409166585,0.9458427186367643,10211
Lateral OA,negative,1,78,αρθρικος,8,0.0007834688081480756,0.9466261874449123,10211
Lateral OA,negative,1,79,χονδρος,8,0.0007834688081480756,0.9474096562530604,10211
Lateral OA,negative,1,80,full,8,0.0007834688081480756,0.9481931250612085,10211
Lateral OA,negative,1,81,in,8,0.0007834688081480756,0.9489765938693566,10211
Lateral OA,negative,1,82,αρθρικου,8,0.0007834688081480756,0.9497600626775047,10211
Lateral OA,negative,1,83,χονδρου,8,0.0007834688081480756,0.9505435314856527,10211
Lateral OA,negative,1,84,compartiment,8,0.0007834688081480756,0.9513270002938008,10211
Lateral OA,negative,1,85,ο,7,0.0006855352071295661,0.9520125355009303,10211
Lateral OA,negative,1,86,espesor,6,0.0005876016061110567,0.9526001371070414,10211
Lateral OA,negative,1,87,deep,6,0.0005876016061110567,0.9531877387131524,10211
Lateral OA,negative,1,88,joint,6,0.0005876016061110567,0.9537753403192636,10211
